"","loc","publication_name","language","publication_date","title","keywords","image_loc"
"1","https://www.20min.ch/fr/story/operation-deluge-dal-aqsa-des-centaines-de-roquettes-tirees-de-la-bande-de-gaza-vers-israel-238434023542","20minutes","fr","2023-11-17T04:04:45+01:00","Guerre Israël-Hamas: Israël fouille le principal hôpital de Gaza, les communications hors service",NA,"https://cdn.unitycms.io/images/5Fpaz-dsqM4AfQbQLID-bi.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=9ll13U7yCGk"
"2","https://www.20min.ch/fr/story/etats-unis-execution-de-deux-condamnes-a-mort-846491557884","20minutes","fr","2023-11-17T04:00:54+01:00","Etats-Unis: Exécution de deux condamnés à mort",NA,"https://cdn.unitycms.io/images/6EsB4XkXa_f9y34HiQ9aVU.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=BEg6g2jU17k"
"3","https://www.20min.ch/fr/story/diplomatie-sommet-de-lapec-joe-biden-veut-rassurer-ses-allies-du-pacifique-923696634065","20minutes","fr","2023-11-17T01:20:55+01:00","Chine-USA: Après leur sommet, Biden et Xi reprennent vite la compétition",NA,"https://cdn.unitycms.io/images/3A4mc_3qqvx9A5WhTshxKV.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=aLO0KT0CKC0"
"4","https://www.20min.ch/fr/story/tennis-sinner-bat-rune-ce-qui-qualifie-djokovic-222245701996","20minutes","fr","2023-11-17T00:10:32+01:00","Masters: Djokovic qualifié grâce à la victoire de Sinner contre Rune",NA,"https://cdn.unitycms.io/images/0-PVyyCNa5Q9Z93udKPdl9.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ILSaTx6V4lQ"
"5","https://www.20min.ch/fr/story/etats-unis-p-diddy-vise-par-une-plainte-pour-viol-de-la-chanteuse-cassie-825558415306","20minutes","fr","2023-11-16T23:57:46+01:00","Etats-Unis: P. Diddy visé par une plainte pour viol de la chanteuse Cassie",NA,"https://cdn.unitycms.io/images/DAYnbp_faGYBvAQMBEMkPb.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=rg5ctv9Y3ak"
"6","https://www.20min.ch/fr/story/qualifications-euro-2024-le-portugal-gagne-la-slovaquie-se-qualifie-238998841756","20minutes","fr","2023-11-16T23:18:12+01:00","Football: Le Portugal gagne, la Slovaquie se qualifie",NA,"https://cdn.unitycms.io/images/4B7mmk4T4a_9V2IAjVZmtJ.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=eGzwXJ8QWYQ"
"7","https://www.20min.ch/fr/story/eliminatoires-euro-2024-la-hongrie-qualifiee-a-la-derniere-minute-lespagne-simpose-179668924079","20minutes","fr","2023-11-16T23:09:36+01:00","Qualifs Euro 2024: la Hongrie qualifiée, l’Espagne s’impose",NA,"https://cdn.unitycms.io/images/2RbkcYY8afH8Pb4G3k2zdq.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=x0YNxH_yH-o"
"8","https://www.20min.ch/fr/story/immigration-illegale-les-arrivees-de-migrants-aux-canaries-ont-battu-un-record-603716868114","20minutes","fr","2023-11-16T23:04:23+01:00","Immigration illégale: Les arrivées de migrants aux Canaries ont battu un record",NA,"https://cdn.unitycms.io/images/A8Zlj5-kaN4APZROvsxxg-.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=MPosn8HwDD4"
"9","https://www.20min.ch/fr/story/emmanuel-macron-est-en-suisse-pour-rencontrer-le-conseil-federal-766049018935","20minutes","fr","2023-11-16T22:44:45+01:00","Emmanuel Macron a quitté la Suisse",NA,"https://cdn.unitycms.io/images/F8QZSe8h40NAtQ6X0wOFgK.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Rwkh1hESUag"
"10","https://www.20min.ch/fr/story/il-utilise-la-voix-de-taylor-swift-sans-rien-lui-demander-561830674125","20minutes","fr","2023-11-16T22:05:31+01:00","Il utilise la voix de Taylor Swift sans rien lui demander",NA,"https://cdn.unitycms.io/images/38hG-ja6a2eA7pUN7P7WFE.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=OdkYcNeToTc"
"11","https://www.20min.ch/fr/story/cours-deaux-suisses-la-moule-quagga-se-developpe-aussi-vite-quen-amerique-du-nord-549930229585","20minutes","fr","2023-11-16T22:05:17+01:00","Suisse: Il y aura deux fois plus de moules quagga dans vingt ans",NA,"https://cdn.unitycms.io/images/2pi1m53waBmAsJh6aCCehU.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=kPmbw9QTgrM"
"12","https://www.20min.ch/fr/story/football-des-violents-incidents-en-marge-de-bulgarie-hongrie-523550481595","20minutes","fr","2023-11-16T22:02:58+01:00","Football: de violents incidents en marge de Bulgarie-Hongrie",NA,"https://cdn.unitycms.io/images/BVg34tQ4KNqAMI1V4QTm2D.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=CHi1ZAX0G54"
"13","https://www.20min.ch/fr/story/voile-les-poursuivants-de-justine-mettraux-se-rapprochent-951972770377","20minutes","fr","2023-11-16T21:19:40+01:00","Transat Jacques Vabre: Justine Mettraux a gagné un rang, jeudi",NA,"https://cdn.unitycms.io/images/9OZg-LArq0UB6NY4Di8ntB.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=vbJPUd0fMx4"
"14","https://www.20min.ch/fr/story/etats-unis-lagresseur-du-mari-de-nancy-pelosi-reconnu-coupable-978939203137","20minutes","fr","2023-11-16T21:06:19+01:00","Etats-Unis: l’agresseur du mari de Nancy Pelosi reconnu coupable",NA,"https://cdn.unitycms.io/images/2w6jpPde4fZ8hL4PH1-mZO.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=BmhkdRw7EQA"
"15","https://www.20min.ch/fr/story/un-vaudois-de-65-ans-tue-dans-une-ile-au-cap-vert-257992372558","20minutes","fr","2023-11-16T20:23:32+01:00","Un Vaudois de 65 ans tué dans une île au Cap-Vert",NA,"https://cdn.unitycms.io/images/ApyCtmzyq1BByu_pplIE1q.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=8lE__KUJ0mA"
