"","loc","publication_name","language","publication_date","title","keywords","image_loc"
"1","https://www.20min.ch/fr/story/les-primes-de-lassurance-militaire-augmenteront-des-janvier-2024-866547059645","20minutes","fr","2023-11-15T16:33:52+01:00","Les primes de l’assurance militaire augmenteront dès janvier 2024",NA,"https://cdn.unitycms.io/images/8zF9mkVLq6d8GZ8LswUv__.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Lhakn_k5Io4"
"2","https://www.20min.ch/fr/story/royaume-uni-malgre-un-revers-londres-tient-a-envoyer-des-migrants-au-rwanda-725069694429","20minutes","fr","2023-11-15T16:22:28+01:00","Malgré un revers, Londres tient à envoyer des migrants au Rwanda",NA,"https://cdn.unitycms.io/images/800MimKgKgEAqj7kHYxnBY.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Pr53DkBw0Dk"
"3","https://www.20min.ch/fr/story/tennis-premiere-victoire-au-masters-pour-alcaraz-887961979659","20minutes","fr","2023-11-15T16:22:00+01:00","Masters ATP: Première victoire pour Alcaraz qui bat Rublev",NA,"https://cdn.unitycms.io/images/DTmb1y70KaAALiQLut-1fu.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=RGRUgNL_Jrw"
"4","https://www.20min.ch/fr/story/emmanuel-macron-est-en-suisse-pour-rencontrer-le-conseil-federal-766049018935","20minutes","fr","2023-11-15T16:11:40+01:00","Emmanuel Macron est en Suisse pour rencontrer le Conseil fédéral",NA,"https://cdn.unitycms.io/images/8OUog1o3KzG8gEeTMf-28-.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=dIFngsFiQ20"
"5","https://www.20min.ch/fr/story/inde-le-milliardaire-controverse-subrata-roy-seteint-a-lage-de-75-ans-615676981792","20minutes","fr","2023-11-15T16:03:36+01:00","Le milliardaire controversé indien Subrata Roy s’éteint à 75 ans",NA,"https://cdn.unitycms.io/images/1bOIEhtk4qTAFyVZ0PUhVR.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=MT6pzglDSOE"
"6","https://www.20min.ch/fr/story/vaud-acheter-des-clopes-reste-facile-pour-de-nombreux-mineurs-879237467036","20minutes","fr","2023-11-15T16:03:08+01:00","Vaud: Acheter des clopes reste facile pour de nombreux mineurs",NA,"https://cdn.unitycms.io/images/5XEQtEWUaOi8XfdafPi_WS.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=j0u1Zc29kN8"
"7","https://www.20min.ch/fr/story/routine-cette-pratique-sexuelle-booste-la-productivite-304594163890","20minutes","fr","2023-11-15T16:00:00+01:00","Routine: Cette pratique sexuelle booste la productivité.",NA,"https://cdn.unitycms.io/images/F6Cx9PL14hE9pN6bw7LZYG.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=0T2ebzYTg_E"
"8","https://www.20min.ch/fr/story/selon-le-magazine-gq-kim-kardashian-est-lhomme-de-lannee-916505552725","20minutes","fr","2023-11-15T15:55:02+01:00","Selon le magazine GQ, Kim Kardashian est l’Homme de l’année",NA,"https://cdn.unitycms.io/images/AJumjIFi4rs9pZCO4ciAcg.jpg?op=ocroped&val=1200,1200,1000,481,0,0&sum=NZyd24xfT0g"
"9","https://www.20min.ch/fr/story/suisse-romande-apres-geneve-la-basse-ville-de-fribourg-en-alerte-crue-447301212759","20minutes","fr","2023-11-15T15:53:53+01:00","Suisse romande: Centres sportifs des Vernets et de la Queue d’Arve fermés",NA,"https://cdn.unitycms.io/images/CS0ZesOIqQrBt29ZZ2Dgo_.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=qbj1CigbDm0"
"10","https://www.20min.ch/fr/story/autoroute-a1-enfumee-a-cause-dun-incendie-a-ecublens-873284004065","20minutes","fr","2023-11-15T15:50:39+01:00","Autoroute enfumée: l’incendie à Ecublens a été maîtrisé",NA,"https://cdn.unitycms.io/images/9oV8-3-_qOp8n_6y6DpeAj.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=QKp5TEuQxQY"
"11","https://www.20min.ch/fr/story/france-une-greve-perturbe-les-tournages-demissions-et-de-series-tele-572488972781","20minutes","fr","2023-11-15T15:39:47+01:00","Télévision: une grève perturbe les tournages d’émissions et de séries françaises",NA,"https://cdn.unitycms.io/images/1ApG-Rf2K2z9w4jRt184xq.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=wat-2xNOw7U"
"12","https://www.20min.ch/fr/story/la-plr-beatrice-pilloud-elue-procureure-generale-en-valais-608863841715","20minutes","fr","2023-11-15T15:37:19+01:00","La PLR Béatrice Pilloud élue procureure générale en Valais",NA,"https://cdn.unitycms.io/images/2j14UPKnKVxAtu0aJSty6d.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ZrYNFQH7TQo"
