"","loc","publication_name","language","publication_date","title","keywords","image_loc"
"1","https://www.tio.ch/dal-mondo/politica/1712266/albania-italia-ce-centro-accoglienza-guantanamo","20minuti","it","2023-11-13T21:59+01:00","«Guantanamo da noi? Sarà un centro di accoglienza europeo»","guantanamo,ce,centro,accoglienza,albania,italia,rama,polemiche,polemiche incomprensibili,albanese edi",NA
"2","https://www.tio.ch/dal-mondo/cronaca/1712263/khan-mandati-corruzione-imran-pakistan-arresto-due-altri","20minuti","it","2023-11-13T21:23+01:00","Altri due mandati d'arresto per Imran Khan","imran,khan,imran khan,pakistan,mandati,altri due,arresto,due,corruzione,altri",NA
"3","https://www.tio.ch/svizzera/attualita/1712262/maltempo-e-allerta-oltre-il-san-gottardo","20minuti","it","2023-11-13T21:11+01:00","Maltempo, è allerta oltre il San Gottardo","vallese,allerta,basso vallese,precipitazioni,canton,zone,vaud,forti precipitazioni,alcune zone,canton vaud",NA
"4","https://www.tio.ch/svizzera/politica/1712259/donne-sommaruga-reykjavik-premiata-simonetta","20minuti","it","2023-11-13T20:25+01:00","Pioniera politica, premiata Simonetta Sommaruga","premiata,reykjavik,simonetta,sommaruga,simonetta sommaruga,premio,donne,federale,ex consigliera,consigliera federale",NA
"5","https://www.tio.ch/dal-mondo/attualita/1712257/bosnia-nell-ue-la-slovenia-chiedera-a-bruxelles-di-accelerare","20minuti","it","2023-11-13T20:20+01:00","Bosnia nell'Ue, la Slovenia chiederà a Bruxelles di accelerare","bruxelles,ue,slovenia,golob,bosnia,michel,robert golob,lettera,premier,sloveno",NA
"6","https://www.tio.ch/svizzera/attualita/1712149/le-zecche-svizzere-piu-pericolose-di-quanto-si-immaginava","20minuti","it","2023-11-13T20:00+01:00","Le zecche svizzere? Più pericolose di quanto si immaginava","zecche,virus,batteri,studio,maggior parte,pubblicato,dimostrato,studio pubblicato,pubblicato oggi,esemplari",NA
"7","https://www.tio.ch/sport/calcio/1712246/anthony-braizat-league-46enne-marco","20minuti","it","2023-11-13T19:26+01:00","Anthony Braizat silurato","anthony,anthony braizat,super league,braizat,league,46enne,stade losanna,schultz heiko,marco,schultz heiko vogel",NA
"8","https://www.tio.ch/sport/calcio/1712127/yakin-murat-europei-tami-parleremo-dicembre","20minuti","it","2023-11-13T19:13+01:00","Tami: «Parleremo con Yakin a dicembre»","nazionale,tami,dicembre,allenatore,europei,murat,yakin,parleremo,svizzera,decideremo",NA
"9","https://www.tio.ch/dal-mondo/cronaca/1712240/toscana-danni-miliardi-ministro-musumeci","20minuti","it","2023-11-13T19:10+01:00","Alluvione in Toscana, la conta dei danni tocca i 2 miliardi di euro","danni,miliardi,toscana,italia,maltempo,ministro,musumeci,giani,detto,polemiche",NA
"10","https://www.tio.ch/svizzera/attualita/1712231/svizzera-cassis-cornado-ambasciatore-berna-italia-ignazio","20minuti","it","2023-11-13T18:49+01:00","Ignazio Cassis incontra l'ambasciatore d'Italia a Berna","cornado,ambasciatore,italia,svizzera,berna,cassis,ignazio cassis,ignazio,soffermati,cooperazione",NA
