"","loc","publication_name","language","publication_date","title","keywords","image_loc"
"1","https://www.20min.ch/story/shakira-soll-in-gefaengnis-so-reagiert-das-netz-das-urteil-im-steuerprozess-757925583585","20minuten","de","2023-11-20T12:32:48+01:00","«Shakira soll ins Gefängnis!»: So reagiert das Netz auf das Urteil",NA,"https://cdn.unitycms.io/images/6CgW6qedKT09JpWIjtOJLt.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=HhOn5blyuw8"
"2","https://www.20min.ch/story/elite-uni-bietet-in-den-usa-uni-kurse-fuer-haeftlinge-an-765401122667","20minuten","de","2023-11-20T12:27:51+01:00","Elite-Uni bietet in den USA Uni-Kurse für Häftlinge an",NA,"https://cdn.unitycms.io/images/AXLLVlOUKTOBx-fWmkZpRa.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=p8cjoctHUj8"
"3","https://www.20min.ch/story/hotel-savoy-chinesische-hotel-gruppe-zieht-am-teuersten-platz-der-schweiz-ein-595783113171","20minuten","de","2023-11-20T12:22:04+01:00","Zürich: Chinesen übernehmen Hotel-Perle am Paradeplatz",NA,"https://cdn.unitycms.io/images/CB_EaoHHarv9vXrkcafc5N.png?op=ocroped&val=1200,1200,1000,925,44,0&sum=vMEdTG7L82w"
"4","https://www.20min.ch/story/st-gallen-die-couch-hat-sie-mit-einem-klettverschluss-gesichert-204766656631","20minuten","de","2023-11-20T12:14:15+01:00","St. Gallen: Die Couch hat sie mit einem Klettverschluss gesichert",NA,"https://cdn.unitycms.io/images/A1EzfY0taoR8us9LQtKN8m.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=yrk6E-97abE"
"5","https://www.20min.ch/story/nahost-gaza-israel-spital-geiseln-krieg-raketen-566174374995","20minuten","de","2023-11-20T12:11:54+01:00","Aussenminister islamischer Staaten beraten in China über Gaza-Krieg",NA,"https://cdn.unitycms.io/images/9Va8L_VGK_XAIPhq36_96x.jpg?op=ocroped&val=1200,1200,864,797,198,54&sum=oAuCvvxN3xE"
"6","https://www.20min.ch/story/montbovon-transporter-landet-auf-bahngleisen-248831028579","20minuten","de","2023-11-20T11:59:30+01:00","Montbovon FR: Wie dieser Transporter auf die Geleise kam, ist ein Rätsel ",NA,"https://cdn.unitycms.io/images/6E5Z5rwW40cAYGnf8u4gKM.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=AyKt1JmaCos"
"7","https://www.20min.ch/story/srg-warnt-vor-job-kahlschlag-bei-kuerzung-570475101976","20minuten","de","2023-11-20T11:57:43+01:00","SRG warnt vor Job-Kahlschlag bei Kürzung",NA,"https://cdn.unitycms.io/images/3FdlvhFCqnb8CyxQufzvmH.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=LIl0ghk3JkI"
"8","https://www.20min.ch/story/erkaeltung-tipps-diese-haeufigen-fehler-solltest-du-vermeiden-716867892050","20minuten","de","2023-11-20T11:54:33+01:00","Erkältung Tipps: Diese häufigen Fehler solltest du vermeiden",NA,"https://cdn.unitycms.io/images/CGt9SOzP4mA9QdfvEffboV.jpg?op=ocroped&val=1200,1200,732,755,245,175&sum=me1fs1tGyfU"
"9","https://www.20min.ch/story/un-auszeichnung-zwei-schweizer-doerfer-schaffens-ins-weltbesten-ranking-961569189585","20minuten","de","2023-11-20T11:46:54+01:00","UN-Auszeichnung: Zwei Schweizer Dörfer schaffens ins Weltbesten-Ranking",NA,"https://cdn.unitycms.io/images/5sPVV_8m4dAAPOwNp7TkbK.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ffhZeYX2Zs0"
"10","https://www.20min.ch/story/sport-studie-bist-du-frueh-fan-geworden-bist-du-fitter-und-gibst-mehr-geld-aus-321469474383","20minuten","de","2023-11-20T11:37:59+01:00","Sport-Studie: In welchem Alter bist du Fan geworden? Das sagt es über dich aus ",NA,"https://cdn.unitycms.io/images/7vP-sS2FKHLAJRWDTEou0C.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=GroE4Qts6Mw"
