"","loc","publication_name","language","publication_date","title","keywords","image_loc"
"1","https://www.20min.ch/story/nahost-gaza-waffenruhe-geiseln-krieg-israel-hamas-566174374995","20minuten","de","2023-11-21T07:17:41+01:00","«Wir stehen kurz vor einem Abkommen für eine Waffenruhe mit Israel»",NA,"https://cdn.unitycms.io/images/29qkK2sM4CG891f7aCJ3FR.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=yFKcr0pmoB4"
"2","https://www.20min.ch/story/deutscher-molekularbiologe-es-droht-hoechste-corona-welle-seit-ausbruch-690260185754","20minuten","de","2023-11-21T05:56:51+01:00","Deutscher Molekularbiologe: Es droht höchste Corona-Welle seit Ausbruch",NA,"https://cdn.unitycms.io/images/3GlpaC7nqoxAPRcAYPDBwU.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=UNA2bbrJ8bc"
"3","https://www.20min.ch/story/ukraine-krieg-deutscher-verteidigungsminister-kiew-453678534597","20minuten","de","2023-11-21T05:17:04+01:00","Ukraine-Krieg: Deutscher Verteidigungsminister zu unangekündigtem Besuch in Kiew",NA,"https://cdn.unitycms.io/images/9Letp9_f4GcB1T2m7VXF8p.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=DtHspujgmJs"
"4","https://www.20min.ch/story/lindt-chocolatier-spaltet-die-gemueter-auf-social-media-195967047018","20minuten","de","2023-11-21T05:00:00+01:00","Schön oder unheimlich: Lindt-Chocolatier spaltet Gemüter auf Tiktok",NA,"https://cdn.unitycms.io/images/58QiTW8S4AL8OETI1IZznX.jpg?op=ocroped&val=1200,1200,1000,695,100,0&sum=cs2p_vBO6MY"
"5","https://www.20min.ch/story/zu-wenig-freizeit-mit-freunden-treffe-ich-mich-vielleicht-einmal-alle-drei-monate-817906995042","20minuten","de","2023-11-21T04:44:51+01:00","Zu wenig Freizeit: «Mit Freunden treffe ich mich vielleicht einmal alle drei Monate»",NA,"https://cdn.unitycms.io/images/4EA518v8qs38P6G6gobf9R.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=psJs_Vo7X4M"
"6","https://www.20min.ch/story/arbeitspsychologin-eine-halbe-stunde-echte-freizeit-sollte-man-jeden-tag-haben-651003430222","20minuten","de","2023-11-21T04:43:43+01:00","Arbeitspsychologin: «Eine halbe Stunde echte Freizeit sollte man jeden Tag haben»",NA,"https://cdn.unitycms.io/images/0bSa3h6havf9n1TPqC_WIh.jpg?op=ocroped&val=1200,1200,1000,518,32,0&sum=u8yeO2VLFOg"
"7","https://www.20min.ch/story/bern-in-diesen-situationen-sind-frauen-die-besseren-polizisten-789793947606","20minuten","de","2023-11-21T04:38:54+01:00","Bern: In diesen Situationen sind Frauen die besseren Polizisten",NA,"https://cdn.unitycms.io/images/0Uzd9RBCK6x8NSOJtXWjUn.png?op=ocroped&val=1200,1200,753,859,125,140&sum=pLhEOvDuzwc"
"8","https://www.20min.ch/story/kampagne-der-luzerner-polizei-in-kritik-sieht-aus-wie-ein-geballer-in-kriegsgebiet-727109195680","20minuten","de","2023-11-21T04:38:36+01:00","Wolhusen LU: «Das sieht aus wie ein Ego-Shooter»",NA,"https://cdn.unitycms.io/images/5kG0RSKMKtIBi_kTv0Xhno.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=bDZ1T4N2yd0"
"9","https://www.20min.ch/story/baselland-historiker-soll-dunkle-geschichte-erforschen-642163490295","20minuten","de","2023-11-21T04:38:13+01:00","Baselland: Historiker soll dunkle Geschichte erforschen",NA,"https://cdn.unitycms.io/images/CxxKIk2WKHX8_KQaVz7jrY.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=uDnpQ_a81Dw"
"10","https://www.20min.ch/story/bald-nur-noch-drei-bis-fuenf-gemeinden-in-appenzell-ausserrhoden-741949411217","20minuten","de","2023-11-21T04:37:33+01:00","Gemeindefusionen: Nur noch drei bis fünf Gemeinden in Appenzell Ausserrhoden?",NA,"https://cdn.unitycms.io/images/Anm4RDxkKtV8x0KuZpzGkq.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=W3IXijnBpKY"
"11","https://www.20min.ch/story/offene-beziehung-tipps-svenja-soerensen-634583331252","20minuten","de","2023-11-21T04:36:28+01:00","Svenja Sörensen: «Offene Beziehungen sind kein Trend für alle»",NA,"https://cdn.unitycms.io/images/2nZwmwZC4MlB9dCAcQxA-b.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=2r_d4is3aWY"
"12","https://www.20min.ch/story/belinda-bencic-tennis-olympiasiegerin-schweizerin-schwangerschaft-536781768593","20minuten","de","2023-11-21T04:36:11+01:00","Tennis: Belinda Bencic spricht über Schwangerschaft",NA,"https://cdn.unitycms.io/images/0EcmgqnVals8uBIsBuNhRm.jpg?op=ocroped&val=1200,1200,957,683,207,43&sum=qlCBRhOKpxU"
"13","https://www.20min.ch/story/freizeit-trotz-weniger-arbeit-darum-haben-wir-immer-mehr-zeitstress-722278974614","20minuten","de","2023-11-21T04:34:36+01:00","Freizeit: Trotz weniger Arbeit – darum haben wir immer mehr Zeitstress",NA,"https://cdn.unitycms.io/images/29YDGD7oKx29Fi9M5gWfmj.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=-EqZMbPIfFc"
"14","https://www.20min.ch/story/liberia-auto-faehrt-nach-wahlergebnis-verkuendung-in-menschenmenge-695700206001","20minuten","de","2023-11-21T04:28:01+01:00","Liberia: Auto fährt nach Wahlergebnis-Verkündung in Menschenmenge",NA,"https://cdn.unitycms.io/images/2-D3OZh4am2AFtZO8cBeNX.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=G8CSQCwZXcM"
"15","https://www.20min.ch/story/angehoeriger-befreiung-der-geiseln-hat-keinen-vorrang-vor-zerschlagung-der-hamas-258362138235","20minuten","de","2023-11-21T03:53:30+01:00","Geiselbefreiung: Verwandter enttäuscht nach Treffen mit Kriegskabinett",NA,"https://cdn.unitycms.io/images/4vvC0Wma4Q-AURgw2G2HxL.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=-IOdMNYlL50"
"16","https://www.20min.ch/story/81-jaehriger-biden-trump-postet-gesundheitszeugnis-ueber-ausgezeichneten-zustand-175605360061","20minuten","de","2023-11-21T02:51:49+01:00","Gesundheitszustand: Trump postet Arztbrief",NA,"https://cdn.unitycms.io/images/8D91-VKtK6rAjxnuTuqPz2.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=PA6Y52xX0yg"
