"","loc","publication_name","language","publication_date","title","keywords","image_loc"
"1","https://www.20min.ch/fr/story/trains-les-cff-reclament-1-6-milliard-de-plus-a-la-confederation-319527947057","20minutes","fr","2023-11-11T12:18:18+01:00","Trains: Les CFF réclament 1,6 milliard de plus à la Confédération",NA,"https://cdn.unitycms.io/images/7KHzJhalaP2ADEE2Jphpq7.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=3GgVJezct_s"
"2","https://www.20min.ch/fr/story/australie-plusieurs-ports-touches-par-un-incident-de-cybersecurite-important-933555118762","20minutes","fr","2023-11-11T12:10:06+01:00","Australie: Plusieurs ports touchés par une cyberattaque ",NA,"https://cdn.unitycms.io/images/0-oG_h9WqbkA0waZWYNZ63.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=k_k9OQSBXJ0"
"3","https://www.20min.ch/fr/story/islande-une-ville-evacuee-par-crainte-dune-eruption-volcanique-659759307575","20minutes","fr","2023-11-11T11:47:10+01:00","Islande : Une ville évacuée par crainte d’une éruption volcanique ",NA,"https://cdn.unitycms.io/images/De4qI5SSq_G9w2QabQS7wJ.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=V7PZK_LOXNc"
"4","https://www.20min.ch/fr/story/pieton-percute-a-bassecourt-la-police-lance-un-appel-a-temoins-228360651699","20minutes","fr","2023-11-11T11:46:52+01:00","Piéton percuté à Bassecourt: la police lance un appel à témoins",NA,"https://cdn.unitycms.io/images/F60rFHhoqFs8APbtChyc_u.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=kj_ff8hIPZM"
"5","https://www.20min.ch/fr/story/un-policier-menace-de-tirer-sur-un-collegue-voulant-spoiler-top-gun-421598425122","20minutes","fr","2023-11-11T11:36:30+01:00","Un policier menace de tirer sur un collègue voulant spoiler Top Gun",NA,"https://cdn.unitycms.io/images/1owQvdXmqWEAmddFy3sTer.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=iBZrM6HQOS4"
"6","https://www.20min.ch/fr/story/muensingen-be-un-homme-repeche-dans-une-graviere-na-pas-survecu-935436678940","20minutes","fr","2023-11-11T11:31:21+01:00","Münsingen (BE): Un homme repêché dans une gravière n’a pas survécu",NA,"https://cdn.unitycms.io/images/5pEwnMe1qVD8X3vszxLCwg.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=SsEm5ZcG2kQ"
"7","https://www.20min.ch/fr/story/operation-deluge-dal-aqsa-des-centaines-de-roquettes-tirees-de-la-bande-de-gaza-vers-israel-238434023542","20minutes","fr","2023-11-11T11:26:44+01:00","Guerre Israël-Hamas: Première frappe israélienne en profondeur au Liban",NA,"https://cdn.unitycms.io/images/6I53DYB84EF95yzmsAIjWW.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=-jIU4lvOQgc"
"8","https://www.20min.ch/fr/story/geneve-en-passe-de-financer-la-securite-des-minorites-430798066236","20minutes","fr","2023-11-11T11:15:58+01:00","Genève en passe de financer la sécurité des minorités",NA,"https://cdn.unitycms.io/images/3q5-lDELqNMA0k-PkuQw_h.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=81-IbtH6zbM"
"9","https://www.20min.ch/fr/story/le-procureur-vaudois-veut-classer-le-dossier-nzoy-494369565111","20minutes","fr","2023-11-11T11:08:45+01:00","Le procureur vaudois veut classer le dossier Nzoy",NA,"https://cdn.unitycms.io/images/287fffdmq5oBYVklVOQO7D.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=SAl6hh-rAEY"
"10","https://www.20min.ch/fr/story/conflit-israel-hamas-la-russie-pratique-la-desinformation-selon-microsoft-735255810802","20minutes","fr","2023-11-11T10:59:14+01:00","Israël-Hamas: Moscou pratique la désinformation, selon Microsoft",NA,"https://cdn.unitycms.io/images/1lW0VrYaaON9kNJYObGGZ3.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=7xqNc609VsM"
"11","https://www.20min.ch/fr/story/ski-alpin-petra-vlhova-impressionne-les-suissesses-sont-loin-475672275009","20minutes","fr","2023-11-11T10:53:19+01:00","Ski alpin: Petra Vlhova impressionne, les Suissesses sont loin",NA,"https://cdn.unitycms.io/images/4iqhnjRdqtI8KasXncM--f.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=QnZS1CvlREI"
"12","https://www.20min.ch/fr/story/voici-comment-se-masturber-sans-risque-avec-des-ongles-longs-574989415995","20minutes","fr","2023-11-11T10:00:00+01:00","Voici comment se masturber sans risque avec des ongles longs ",NA,"https://cdn.unitycms.io/images/3UWXwTuca0M8hIORMUFYoR.jpg?op=ocroped&val=1200,1200,1000,581,247,0&sum=OvglFQNFYig"
"13","https://www.20min.ch/fr/story/conflit-israel-hamas-comment-gouverner-gaza-apres-la-guerre-970993208591","20minutes","fr","2023-11-11T09:28:05+01:00","Conflit Israël-Hamas : Comment gouverner Gaza après la guerre? ",NA,"https://cdn.unitycms.io/images/AOY3uPIvqxh9c5MKQmPNVI.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=6Ntd41Pun9c"
"14","https://www.20min.ch/fr/story/football-la-saison-prochaine-sera-encore-meilleure-promet-messi-350327316940","20minutes","fr","2023-11-11T09:19:33+01:00","Football: «La saison prochaine sera encore meilleure» promet Messi",NA,"https://cdn.unitycms.io/images/6mSBi551KdlAbwIXuuTmvU.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=O7xYkRAlTAY"
"15","https://www.20min.ch/fr/story/basket-wemby-perd-contre-rudy-dans-le-duel-des-geants-francais-743220203654","20minutes","fr","2023-11-11T09:14:58+01:00","Basket: «Wemby» perd contre «Rudy», dans le duel des géants français",NA,"https://cdn.unitycms.io/images/E0g-ZvVXas6AKqgKtYHO6-.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=ZKp6Xqr7VbE"
"16","https://www.20min.ch/fr/story/hockey-timo-meier-buteur-defaite-des-nj-devils-539900633979","20minutes","fr","2023-11-11T08:59:18+01:00","Hockey: Timo Meier buteur, défaite des NJ Devils",NA,"https://cdn.unitycms.io/images/2JjXlQQ3aWb9kZG72wXcDL.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=cCmww6CafQw"
"17","https://www.20min.ch/fr/story/le-singles-day-peine-a-attirer-la-foule-suisse-cette-annee-229550556048","20minutes","fr","2023-11-11T08:53:53+01:00","Le «Singles Day» peine à attirer la foule suisse cette année",NA,"https://cdn.unitycms.io/images/BIQoRc9ealgBASjyk3aUOM.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=3_-oHaTcw2I"
"18","https://www.20min.ch/fr/story/voile-la-genevoise-justine-mettraux-remonte-au-2e-rang-951972770377","20minutes","fr","2023-11-11T08:53:06+01:00","Transat Jacques Vabre: La Genevoise Justine Mettraux est en tête",NA,"https://cdn.unitycms.io/images/2GoUbH5JqM_AJtX9ap9QaQ.jpg?op=ocroped&val=1200,1200,511,503,417,0&sum=l9QyNOS1LDo"
"19","https://www.20min.ch/fr/story/ittigen-be-une-rixe-fait-deux-morts-et-un-blesse-427404816914","20minutes","fr","2023-11-11T08:29:10+01:00","Ittigen (BE): Une rixe fait deux morts et un blessé",NA,"https://cdn.unitycms.io/images/8qjuE4NYahoAqqfvJdWfWj.jpg?op=ocroped&val=1200,1200,756,742,99,105&sum=t21IF1olGds"
"20","https://www.20min.ch/fr/story/hugo-philip-compagnon-de-caroline-receveur-craque-sur-instagram-426939941015","20minutes","fr","2023-11-11T08:27:43+01:00","Hugo Philip, compagnon de Caroline Receveur, craque sur Instagram",NA,"https://cdn.unitycms.io/images/1ksUyE7e4-KBkpeQdoaIgn.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=CRxLcFz2_nk"
"21","https://www.20min.ch/fr/story/rapprochement-russie-coree-du-nord-pyongyang-condamne-les-mises-en-garde-de-blinken-380042153001","20minutes","fr","2023-11-11T06:38:07+01:00","Rapprochement Russie-Corée du Nord: Pyongyang condamne les mises en garde de Blinken ",NA,"https://cdn.unitycms.io/images/7liogj0X4d78ORgtgSvfKm.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=zYTUZey9bkk"
"22","https://www.20min.ch/fr/story/etats-unis-le-fbi-a-saisi-les-telephones-du-maire-de-new-york-916687499933","20minutes","fr","2023-11-11T02:20:40+01:00","Etats-Unis: Le FBI a saisi les téléphones du maire de New York ",NA,"https://cdn.unitycms.io/images/8OULedOoqXxBxnCvHisjEd.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=moprVOqcHRc"
"23","https://www.20min.ch/fr/story/vente-aux-encheres-dart-un-monet-vendu-74-millions-de-dollars-a-new-york-542674554935","20minutes","fr","2023-11-10T23:57:26+01:00","Enchères d’art: Le musée Langmatt de Baden vend trois Cézanne à New York",NA,"https://cdn.unitycms.io/images/2jCk0Y6BqFRB3BTfhGMHHI.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=NNzmJbIfquo"
"24","https://www.20min.ch/fr/story/football-revenu-de-nulle-part-sion-arrache-le-nul-a-la-93e-769639537218","20minutes","fr","2023-11-10T22:31:31+01:00","Super League: Sion sauve un point à la 93e minute",NA,"https://cdn.unitycms.io/images/73eqf_ADKtpAIrBjwYeV5u.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=w5N7wfGsf20"
"25","https://www.20min.ch/fr/story/football-enfin-libere-xamax-se-promene-a-baden-482218662565","20minutes","fr","2023-11-10T22:14:07+01:00","Football: Enfin libéré, Xamax se promène à Baden",NA,"https://cdn.unitycms.io/images/DMhGY3xaKzX9wUJROoWZCU.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=VZHwrXKvThE"
"26","https://www.20min.ch/fr/story/justice-francaise-dix-huit-prevenus-condamnes-dans-laffaire-du-camion-charnier-371086978871","20minutes","fr","2023-11-10T22:00:18+01:00","Affaire du «camion charnier»: 18 prévenus condamnés en France",NA,"https://cdn.unitycms.io/images/7FVFEFMjqBYAFMmVMp668-.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=PczYD5izElM"
"27","https://www.20min.ch/fr/story/venise-vernayaz-les-cff-font-une-halte-a-la-demande-641928739808","20minutes","fr","2023-11-10T21:41:22+01:00","Venise Vernayaz: Les CFF font une halte à la demande",NA,"https://cdn.unitycms.io/images/4MO22FHI4F-BZjwz4R_HIf.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Y0OzW-ZngbI"
"28","https://www.20min.ch/fr/story/proche-orient-les-hopitaux-de-la-ville-de-gaza-cernes-par-les-combats-838213369482","20minutes","fr","2023-11-10T21:29:04+01:00","Les hôpitaux de la ville de Gaza cernés par les combats",NA,"https://cdn.unitycms.io/images/81vrCNdvK4K9nKFJzaCARv.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=B8BMJSlohkg"
"29","https://www.20min.ch/fr/story/france-le-rappeur-kaaris-relaxe-dune-accusation-de-violences-conjugales-778661519339","20minutes","fr","2023-11-10T20:28:24+01:00","France: Le rappeur Kaaris relaxé d’une accusation de violences conjugales",NA,"https://cdn.unitycms.io/images/FtN-QSfqa4F8Y8tIEPZTWE.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=IenTgOLvydg"
"30","https://www.20min.ch/fr/story/un-elu-pro-israelien-fait-un-tolle-dans-les-ecoles-a-zoug-517317397180","20minutes","fr","2023-11-10T20:26:01+01:00","Un élu pro-israélien fait un tollé dans les écoles à Zoug",NA,"https://cdn.unitycms.io/images/2dpMRBag4VtAQzMfmjCIEg.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=5r0tayI7eeA"
"31","https://www.20min.ch/fr/story/football-ardon-jashari-refuse-la-convocation-en-m21-883881967464","20minutes","fr","2023-11-10T20:07:58+01:00","Football: Ardon Jashari refuse la convocation en M21",NA,"https://cdn.unitycms.io/images/4uySuUPnKlPAnhyj5Mz4l1.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=UMwwKQMIdNE"
"32","https://www.20min.ch/fr/story/geneve-un-arbre-sabat-sur-la-terrasse-dun-cafe-aux-eaux-vives-230354272057","20minutes","fr","2023-11-10T19:47:16+01:00","Genève: Un arbre s’abat sur la terrasse d’un café aux Eaux-Vives",NA,"https://cdn.unitycms.io/images/AVOPYu0AalQB7Mpi3jWiLg.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=cIPhoNrpuI8"
